day,month,time,location,direction,volume
7,5,600,Example,0,1014
7,5,600,Example,1,677
7,5,700,Example,0,1429
7,5,700,Example,1,1090
7,5,800,Example,0,1725
7,5,800,Example,1,1494
7,5,900,Example,0,2655
7,5,900,Example,1,2346
7,5,1000,Example,0,3236
7,5,1000,Example,1,3258
7,5,1100,Example,0,4119
7,5,1100,Example,1,3920
7,5,1200,Example,0,4697
7,5,1200,Example,1,4808
7,5,1300,Example,0,5362
7,5,1300,Example,1,5030
7,5,1400,Example,0,5282
7,5,1400,Example,1,5045
7,5,1500,Example,0,4717
7,5,1500,Example,1,4733
7,5,1600,Example,0,4434
7,5,1600,Example,1,4405
7,5,1700,Example,0,4586
7,5,1700,Example,1,4412
7,5,1800,Example,0,4153
7,5,1800,Example,1,4095
7,5,1900,Example,0,3472
7,5,1900,Example,1,3547
7,5,2000,Example,0,2730
7,5,2000,Example,1,2643
7,5,2100,Example,0,2098
7,5,2100,Example,1,1924
7,5,2200,Example,0,1353
7,5,2200,Example,1,1735
7,5,2300,Example,0,887
7,5,2300,Example,1,1292
1,5,0,Example,0,475
1,5,0,Example,1,1082
1,5,100,Example,0,232
1,5,100,Example,1,424
1,5,200,Example,0,199
1,5,200,Example,1,200
1,5,300,Example,0,449
1,5,300,Example,1,222
1,5,400,Example,0,1316
1,5,400,Example,1,483
1,5,500,Example,0,1780
1,5,500,Example,1,1225
1,5,600,Example,0,3482
1,5,600,Example,1,3412
1,5,700,Example,0,6325
1,5,700,Example,1,5718
1,5,800,Example,0,6335
1,5,800,Example,1,5049
1,5,900,Example,0,5127
1,5,900,Example,1,4555
1,5,1000,Example,0,4251
1,5,1000,Example,1,4118
1,5,1100,Example,0,4079
1,5,1100,Example,1,4000
1,5,1200,Example,0,4335
1,5,1200,Example,1,4279
1,5,1300,Example,0,4444
1,5,1300,Example,1,4422
1,5,1400,Example,0,4527
1,5,1400,Example,1,4790
1,5,1500,Example,0,4660
1,5,1500,Example,1,5057
1,5,1600,Example,0,6336
1,5,1600,Example,1,6303
1,5,1700,Example,0,6123
1,5,1700,Example,1,6206
1,5,1800,Example,0,4887
1,5,1800,Example,1,4826
1,5,1900,Example,0,3289
1,5,1900,Example,1,3388
1,5,2000,Example,0,2266
1,5,2000,Example,1,2647
1,5,2100,Example,0,1790
1,5,2100,Example,1,2106
1,5,2200,Example,0,1261
1,5,2200,Example,1,1402
1,5,2300,Example,0,908
1,5,2300,Example,1,1040
2,5,0,Example,0,478
2,5,0,Example,1,921
2,5,100,Example,0,209
2,5,100,Example,1,520
2,5,200,Example,0,215
2,5,200,Example,1,235
2,5,300,Example,0,478
2,5,300,Example,1,206
2,5,400,Example,0,1147
2,5,400,Example,1,474
2,5,500,Example,0,1677
2,5,500,Example,1,1056
2,5,600,Example,0,3496
2,5,600,Example,1,3455
2,5,700,Example,0,6154
2,5,700,Example,1,5816
2,5,800,Example,0,6377
2,5,800,Example,1,5261
2,5,900,Example,0,5264
2,5,900,Example,1,4697
2,5,1000,Example,0,4308
2,5,1000,Example,1,4068
2,5,1100,Example,0,4130
2,5,1100,Example,1,4124
2,5,1200,Example,0,4348
2,5,1200,Example,1,4245
2,5,1300,Example,0,4381
2,5,1300,Example,1,4493
2,5,1400,Example,0,4587
2,5,1400,Example,1,4546
2,5,1500,Example,0,5117
2,5,1500,Example,1,5030
2,5,1600,Example,0,6108
2,5,1600,Example,1,6531
2,5,1700,Example,0,6252
2,5,1700,Example,1,6362
2,5,1800,Example,0,5413
2,5,1800,Example,1,4713
2,5,1900,Example,0,3617
2,5,1900,Example,1,3586
2,5,2000,Example,0,2392
2,5,2000,Example,1,2714
2,5,2100,Example,0,1960
2,5,2100,Example,1,2451
2,5,2200,Example,0,1380
2,5,2200,Example,1,1919
2,5,2300,Example,0,915
2,5,2300,Example,1,1338
3,5,0,Example,0,519
3,5,0,Example,1,1015
3,5,100,Example,0,283
3,5,100,Example,1,524
3,5,200,Example,0,246
3,5,200,Example,1,250
3,5,300,Example,0,500
3,5,300,Example,1,292
3,5,400,Example,0,1089
3,5,400,Example,1,469
3,5,500,Example,0,1574
3,5,500,Example,1,1097
3,5,600,Example,0,3434
3,5,600,Example,1,3351
3,5,700,Example,0,6378
3,5,700,Example,1,5728
3,5,800,Example,0,6176
3,5,800,Example,1,5075
3,5,900,Example,0,5179
3,5,900,Example,1,5139
3,5,1000,Example,0,4197
3,5,1000,Example,1,4036
3,5,1100,Example,0,4312
3,5,1100,Example,1,4107
3,5,1200,Example,0,4452
3,5,1200,Example,1,4337
3,5,1300,Example,0,4661
3,5,1300,Example,1,4627
3,5,1400,Example,0,4755
3,5,1400,Example,1,4756
3,5,1500,Example,0,5309
3,5,1500,Example,1,5515
3,5,1600,Example,0,6034
3,5,1600,Example,1,6426
3,5,1700,Example,0,4821
3,5,1700,Example,1,5581
3,5,1800,Example,0,5779
3,5,1800,Example,1,5321
3,5,1900,Example,0,4365
3,5,1900,Example,1,3754
3,5,2000,Example,0,2544
3,5,2000,Example,1,2778
3,5,2100,Example,0,2076
3,5,2100,Example,1,2324
3,5,2200,Example,0,1498
3,5,2200,Example,1,1967
3,5,2300,Example,0,1060
3,5,2300,Example,1,1357
4,5,0,Example,0,541
4,5,0,Example,1,1158
4,5,100,Example,0,277
4,5,100,Example,1,534
4,5,200,Example,0,230
4,5,200,Example,1,261
4,5,300,Example,0,514
4,5,300,Example,1,273
4,5,400,Example,0,1026
4,5,400,Example,1,458
4,5,500,Example,0,1471
4,5,500,Example,1,1038
4,5,600,Example,0,3354
4,5,600,Example,1,3378
4,5,700,Example,0,6115
4,5,700,Example,1,5378
4,5,800,Example,0,5838
4,5,800,Example,1,4588
4,5,900,Example,0,5254
4,5,900,Example,1,5195
4,5,1000,Example,0,4549
4,5,1000,Example,1,4265
4,5,1100,Example,0,4370
4,5,1100,Example,1,4204
4,5,1200,Example,0,4580
4,5,1200,Example,1,4603
4,5,1300,Example,0,4698
4,5,1300,Example,1,4848
4,5,1400,Example,0,5119
4,5,1400,Example,1,4850
4,5,1500,Example,0,5578
4,5,1500,Example,1,5410
4,5,1600,Example,0,6089
4,5,1600,Example,1,6205
4,5,1700,Example,0,5211
4,5,1700,Example,1,6149
4,5,1800,Example,0,5058
4,5,1800,Example,1,5245
4,5,1900,Example,0,3729
4,5,1900,Example,1,4157
4,5,2000,Example,0,2796
4,5,2000,Example,1,3147
4,5,2100,Example,0,2389
4,5,2100,Example,1,2727
4,5,2200,Example,0,1748
4,5,2200,Example,1,1886
4,5,2300,Example,0,1180
4,5,2300,Example,1,1386
5,5,0,Example,0,704
5,5,0,Example,1,1195
5,5,100,Example,0,341
5,5,100,Example,1,795
5,5,200,Example,0,268
5,5,200,Example,1,337
5,5,300,Example,0,591
5,5,300,Example,1,279
5,5,400,Example,0,1193
5,5,400,Example,1,490
5,5,500,Example,0,1610
5,5,500,Example,1,1135
5,5,600,Example,0,3351
5,5,600,Example,1,3149
5,5,700,Example,0,6091
5,5,700,Example,1,5494
5,5,800,Example,0,5817
5,5,800,Example,1,5007
5,5,900,Example,0,4736
5,5,900,Example,1,4733
5,5,1000,Example,0,4461
5,5,1000,Example,1,4327
5,5,1100,Example,0,4747
5,5,1100,Example,1,4493
5,5,1200,Example,0,5121
5,5,1200,Example,1,5036
5,5,1300,Example,0,5277
5,5,1300,Example,1,5297
5,5,1400,Example,0,5693
5,5,1400,Example,1,5817
5,5,1500,Example,0,6172
5,5,1500,Example,1,6325
5,5,1600,Example,0,6380
5,5,1600,Example,1,5901
5,5,1700,Example,0,5980
5,5,1700,Example,1,5876
5,5,1800,Example,0,4772
5,5,1800,Example,1,4841
5,5,1900,Example,0,4031
5,5,1900,Example,1,4013
5,5,2000,Example,0,2917
5,5,2000,Example,1,3146
5,5,2100,Example,0,2371
5,5,2100,Example,1,2524
5,5,2200,Example,0,1792
5,5,2200,Example,1,2022
5,5,2300,Example,0,1337
5,5,2300,Example,1,1646
6,5,0,Example,0,836
6,5,0,Example,1,1383
6,5,100,Example,0,513
6,5,100,Example,1,698
6,5,200,Example,0,357
6,5,200,Example,1,403
6,5,300,Example,0,537
6,5,300,Example,1,355
6,5,400,Example,0,1104
6,5,400,Example,1,439
6,5,500,Example,0,1116
6,5,500,Example,1,851
6,5,600,Example,0,1402
6,5,600,Example,1,1342
6,5,700,Example,0,2351
6,5,700,Example,1,1829
6,5,800,Example,0,2989
6,5,800,Example,1,2452
6,5,900,Example,0,3763
6,5,900,Example,1,3440
6,5,1000,Example,0,4024
6,5,1000,Example,1,3790
6,5,1100,Example,0,4485
6,5,1100,Example,1,4278
6,5,1200,Example,0,4918
6,5,1200,Example,1,4807
6,5,1300,Example,0,4937
6,5,1300,Example,1,5245
6,5,1400,Example,0,5174
6,5,1400,Example,1,4921
6,5,1500,Example,0,5026
6,5,1500,Example,1,4599
6,5,1600,Example,0,4791
6,5,1600,Example,1,4340
6,5,1700,Example,0,4012
6,5,1700,Example,1,4114
6,5,1800,Example,0,3550
6,5,1800,Example,1,3510
6,5,1900,Example,0,3097
6,5,1900,Example,1,2856
6,5,2000,Example,0,2079
6,5,2000,Example,1,2376
6,5,2100,Example,0,1372
6,5,2100,Example,1,1828
6,5,2200,Example,0,1211
6,5,2200,Example,1,1346
6,5,2300,Example,0,1071
6,5,2300,Example,1,1676
7,5,0,Example,0,831
7,5,0,Example,1,1591
7,5,100,Example,0,555
7,5,100,Example,1,1647
7,5,200,Example,0,434
7,5,200,Example,1,784
7,5,300,Example,0,605
7,5,300,Example,1,445
7,5,400,Example,0,1023
7,5,400,Example,1,426
7,5,500,Example,0,892
7,5,500,Example,1,646
7,5,600,Example,0,918
7,5,600,Example,1,803
7,5,700,Example,0,1398
7,5,700,Example,1,1085
7,5,800,Example,0,1645
7,5,800,Example,1,1697
7,5,900,Example,0,2438
7,5,900,Example,1,2600
7,5,1000,Example,0,3092
7,5,1000,Example,1,3301
7,5,1100,Example,0,3726
7,5,1100,Example,1,4230
7,5,1200,Example,0,4426
7,5,1200,Example,1,4986
7,5,1300,Example,0,4935
7,5,1300,Example,1,5219
7,5,1400,Example,0,5005
7,5,1400,Example,1,4926
7,5,1500,Example,0,4667
7,5,1500,Example,1,4573
7,5,1600,Example,0,4523
7,5,1600,Example,1,4573
7,5,1700,Example,0,4333
7,5,1700,Example,1,4553
7,5,1800,Example,0,4529
7,5,1800,Example,1,4078
7,5,1900,Example,0,3744
7,5,1900,Example,1,3501
7,5,2000,Example,0,2832
7,5,2000,Example,1,2735
7,5,2100,Example,0,1923
7,5,2100,Example,1,1958
7,5,2200,Example,0,1353
7,5,2200,Example,1,1746
7,5,2300,Example,0,936
7,5,2300,Example,1,1141
1,5,0,Example,0,481
1,5,0,Example,1,1103
1,5,100,Example,0,307
1,5,100,Example,1,597
1,5,200,Example,0,236
1,5,200,Example,1,298
1,5,300,Example,0,493
1,5,300,Example,1,247
1,5,400,Example,0,1155
1,5,400,Example,1,477
1,5,500,Example,0,1611
1,5,500,Example,1,1212
1,5,600,Example,0,3332
1,5,600,Example,1,3272
1,5,700,Example,0,5789
1,5,700,Example,1,5408
1,5,800,Example,0,5913
1,5,800,Example,1,4844
1,5,900,Example,0,5485
1,5,900,Example,1,4781
1,5,1000,Example,0,4272
1,5,1000,Example,1,4082
1,5,1100,Example,0,4317
1,5,1100,Example,1,4076
1,5,1200,Example,0,4558
1,5,1200,Example,1,4383
1,5,1300,Example,0,4695
1,5,1300,Example,1,4641
1,5,1400,Example,0,4584
1,5,1400,Example,1,4700
1,5,1500,Example,0,5357
1,5,1500,Example,1,5111
1,5,1600,Example,0,5795
1,5,1600,Example,1,6430
1,5,1700,Example,0,5824
1,5,1700,Example,1,6454
1,5,1800,Example,0,5583
1,5,1800,Example,1,4534
1,5,1900,Example,0,3406
1,5,1900,Example,1,3368
1,5,2000,Example,0,2327
1,5,2000,Example,1,2427
1,5,2100,Example,0,1752
1,5,2100,Example,1,2067
1,5,2200,Example,0,1189
1,5,2200,Example,1,1458
1,5,2300,Example,0,866
1,5,2300,Example,1,976
2,5,0,Example,0,517
2,5,0,Example,1,1030
2,5,100,Example,0,266
2,5,100,Example,1,486
2,5,200,Example,0,227
2,5,200,Example,1,302
2,5,300,Example,0,499
2,5,300,Example,1,219
2,5,400,Example,0,1256
2,5,400,Example,1,503
2,5,500,Example,0,1879
2,5,500,Example,1,1194
2,5,600,Example,0,3473
2,5,600,Example,1,3460
2,5,700,Example,0,6319
2,5,700,Example,1,5618
2,5,800,Example,0,6081
2,5,800,Example,1,5294
2,5,900,Example,0,5211
2,5,900,Example,1,4759
2,5,1000,Example,0,4599
2,5,1000,Example,1,4093
2,5,1100,Example,0,4264
2,5,1100,Example,1,4064
2,5,1200,Example,0,4287
2,5,1200,Example,1,4227
2,5,1300,Example,0,4450
2,5,1300,Example,1,4445
2,5,1400,Example,0,4695
2,5,1400,Example,1,4566
2,5,1500,Example,0,5221
2,5,1500,Example,1,5237
2,5,1600,Example,0,6175
2,5,1600,Example,1,6491
2,5,1700,Example,0,5976
2,5,1700,Example,1,6171
2,5,1800,Example,0,5370
2,5,1800,Example,1,4989
2,5,1900,Example,0,3741
2,5,1900,Example,1,3601
2,5,2000,Example,0,2440
2,5,2000,Example,1,2741
2,5,2100,Example,0,1899
2,5,2100,Example,1,2194
2,5,2200,Example,0,1528
2,5,2200,Example,1,1827
2,5,2300,Example,0,983
2,5,2300,Example,1,1299
3,5,0,Example,0,580
3,5,0,Example,1,1077
3,5,100,Example,0,306
3,5,100,Example,1,623
3,5,200,Example,0,282
3,5,200,Example,1,297
3,5,300,Example,0,529
3,5,300,Example,1,299
3,5,400,Example,0,1217
3,5,400,Example,1,486
3,5,500,Example,0,1623
3,5,500,Example,1,1097
3,5,600,Example,0,3421
3,5,600,Example,1,3363
3,5,700,Example,0,6364
3,5,700,Example,1,5557
3,5,800,Example,0,6275
3,5,800,Example,1,5203
3,5,900,Example,0,5264
3,5,900,Example,1,4759
3,5,1000,Example,0,4623
3,5,1000,Example,1,4158
3,5,1100,Example,0,4388
3,5,1100,Example,1,4137
3,5,1200,Example,0,4497
3,5,1200,Example,1,4695
3,5,1300,Example,0,4676
3,5,1300,Example,1,4728
3,5,1400,Example,0,4839
3,5,1400,Example,1,4634
3,5,1500,Example,0,5237
3,5,1500,Example,1,5331
3,5,1600,Example,0,6345
3,5,1600,Example,1,6703
3,5,1700,Example,0,6121
3,5,1700,Example,1,6259
3,5,1800,Example,0,5416
3,5,1800,Example,1,5392
3,5,1900,Example,0,3810
3,5,1900,Example,1,3963
3,5,2000,Example,0,2846
3,5,2000,Example,1,2900
3,5,2100,Example,0,2206
3,5,2100,Example,1,2619
3,5,2200,Example,0,1535
3,5,2200,Example,1,1768
3,5,2300,Example,0,1058
3,5,2300,Example,1,1236
