day,month,time,location,direction,volume
2,3,1300,Example,1,4113
2,3,1400,Example,0,4455
2,3,1400,Example,1,4221
2,3,1500,Example,0,4822
2,3,1500,Example,1,5125
2,3,1600,Example,0,6091
2,3,1600,Example,1,5843
2,3,1700,Example,0,6030
2,3,1700,Example,1,5810
2,3,1800,Example,0,4992
2,3,1800,Example,1,4899
2,3,1900,Example,0,3460
2,3,1900,Example,1,3362
2,3,2000,Example,0,2100
2,3,2000,Example,1,2510
2,3,2100,Example,0,1724
2,3,2100,Example,1,2166
2,3,2200,Example,0,1243
2,3,2200,Example,1,1739
2,3,2300,Example,0,732
2,3,2300,Example,1,911
3,3,0,Example,0,382
3,3,0,Example,1,631
3,3,100,Example,0,217
3,3,100,Example,1,419
3,3,200,Example,0,177
3,3,200,Example,1,175
3,3,300,Example,0,386
3,3,300,Example,1,194
3,3,400,Example,0,898
3,3,400,Example,1,430
3,3,500,Example,0,1499
3,3,500,Example,1,1011
3,3,600,Example,0,3128
3,3,600,Example,1,3300
3,3,700,Example,0,6127
3,3,700,Example,1,5611
3,3,800,Example,0,6327
3,3,800,Example,1,4595
3,3,900,Example,0,4949
3,3,900,Example,1,4449
3,3,1000,Example,0,4118
3,3,1000,Example,1,3930
3,3,1100,Example,0,3941
3,3,1100,Example,1,3909
3,3,1200,Example,0,4096
3,3,1200,Example,1,4035
3,3,1300,Example,0,4510
3,3,1300,Example,1,4268
3,3,1400,Example,0,4622
3,3,1400,Example,1,4536
3,3,1500,Example,0,5170
3,3,1500,Example,1,5198
3,3,1600,Example,0,6050
3,3,1600,Example,1,6210
3,3,1700,Example,0,5900
3,3,1700,Example,1,6230
3,3,1800,Example,0,5249
3,3,1800,Example,1,5037
3,3,1900,Example,0,3733
3,3,1900,Example,1,3851
3,3,2000,Example,0,2505
3,3,2000,Example,1,2717
3,3,2100,Example,0,1939
3,3,2100,Example,1,2433
3,3,2200,Example,0,1236
3,3,2200,Example,1,1796
3,3,2300,Example,0,738
3,3,2300,Example,1,928
4,3,0,Example,0,393
4,3,0,Example,1,725
4,3,100,Example,0,177
4,3,100,Example,1,327
4,3,200,Example,0,188
4,3,200,Example,1,176
4,3,300,Example,0,381
4,3,300,Example,1,235
4,3,400,Example,0,970
4,3,400,Example,1,433
4,3,500,Example,0,1479
4,3,500,Example,1,924
4,3,600,Example,0,3078
4,3,600,Example,1,3357
4,3,700,Example,0,6106
4,3,700,Example,1,5257
4,3,800,Example,0,6246
4,3,800,Example,1,4555
4,3,900,Example,0,4931
4,3,900,Example,1,5022
4,3,1000,Example,0,4398
4,3,1000,Example,1,4095
4,3,1100,Example,0,4046
4,3,1100,Example,1,4081
4,3,1200,Example,0,4287
4,3,1200,Example,1,4117
4,3,1300,Example,0,4446
4,3,1300,Example,1,4364
4,3,1400,Example,0,4559
4,3,1400,Example,1,4577
4,3,1500,Example,0,5076
4,3,1500,Example,1,5203
4,3,1600,Example,0,6204
4,3,1600,Example,1,6502
4,3,1700,Example,0,6181
4,3,1700,Example,1,6273
4,3,1800,Example,0,5184
4,3,1800,Example,1,4841
4,3,1900,Example,0,3773
4,3,1900,Example,1,3778
4,3,2000,Example,0,2759
4,3,2000,Example,1,2944
4,3,2100,Example,0,2145
4,3,2100,Example,1,2586
4,3,2200,Example,0,1397
4,3,2200,Example,1,1832
4,3,2300,Example,0,825
4,3,2300,Example,1,1202
5,3,0,Example,0,451
5,3,0,Example,1,928
5,3,100,Example,0,222
5,3,100,Example,1,340
5,3,200,Example,0,193
5,3,200,Example,1,192
5,3,300,Example,0,400
5,3,300,Example,1,240
5,3,400,Example,0,1012
5,3,400,Example,1,471
5,3,500,Example,0,1536
5,3,500,Example,1,1050
5,3,600,Example,0,3065
5,3,600,Example,1,3190
5,3,700,Example,0,6277
5,3,700,Example,1,5225
5,3,800,Example,0,5704
5,3,800,Example,1,4908
5,3,900,Example,0,4668
5,3,900,Example,1,4432
5,3,1000,Example,0,4412
5,3,1000,Example,1,3994
5,3,1100,Example,0,4417
5,3,1100,Example,1,4151
5,3,1200,Example,0,4653
5,3,1200,Example,1,4793
5,3,1300,Example,0,5003
5,3,1300,Example,1,5172
5,3,1400,Example,0,5446
5,3,1400,Example,1,5608
5,3,1500,Example,0,5853
5,3,1500,Example,1,6288
5,3,1600,Example,0,6099
5,3,1600,Example,1,6428
5,3,1700,Example,0,5726
5,3,1700,Example,1,5704
5,3,1800,Example,0,5047
5,3,1800,Example,1,4329
5,3,1900,Example,0,3390
5,3,1900,Example,1,3800
5,3,2000,Example,0,2323
5,3,2000,Example,1,2469
5,3,2100,Example,0,1659
5,3,2100,Example,1,2058
5,3,2200,Example,0,1528
5,3,2200,Example,1,1910
5,3,2300,Example,0,1003
5,3,2300,Example,1,1346
6,3,0,Example,0,568
6,3,0,Example,1,1006
6,3,100,Example,0,348
6,3,100,Example,1,426
6,3,200,Example,0,318
6,3,200,Example,1,302
6,3,300,Example,0,430
6,3,300,Example,1,275
6,3,400,Example,0,1000
6,3,400,Example,1,434
6,3,500,Example,0,994
6,3,500,Example,1,658
6,3,600,Example,0,1279
6,3,600,Example,1,1206
6,3,700,Example,0,1966
6,3,700,Example,1,1733
6,3,800,Example,0,2662
6,3,800,Example,1,2558
6,3,900,Example,0,3670
6,3,900,Example,1,3407
6,3,1000,Example,0,3903
6,3,1000,Example,1,3851
6,3,1100,Example,0,4548
6,3,1100,Example,1,4607
6,3,1200,Example,0,4767
6,3,1200,Example,1,4947
6,3,1300,Example,0,4826
6,3,1300,Example,1,5230
6,3,1400,Example,0,4734
6,3,1400,Example,1,4965
6,3,1500,Example,0,4405
6,3,1500,Example,1,4633
6,3,1600,Example,0,4178
6,3,1600,Example,1,4483
6,3,1700,Example,0,3981
6,3,1700,Example,1,4176
6,3,1800,Example,0,3719
6,3,1800,Example,1,3771
6,3,1900,Example,0,2891
6,3,1900,Example,1,2955
6,3,2000,Example,0,1922
6,3,2000,Example,1,2309
6,3,2100,Example,0,1262
6,3,2100,Example,1,1659
6,3,2200,Example,0,1008
6,3,2200,Example,1,1177
6,3,2300,Example,0,830
6,3,2300,Example,1,1171
7,3,0,Example,0,603
7,3,0,Example,1,848
7,3,100,Example,0,415
7,3,100,Example,1,609
7,3,200,Example,0,265
7,3,200,Example,1,327
7,3,300,Example,0,400
7,3,300,Example,1,224
7,3,400,Example,0,795
7,3,400,Example,1,339
7,3,500,Example,0,757
7,3,500,Example,1,546
7,3,600,Example,0,733
7,3,600,Example,1,731
7,3,700,Example,0,1205
7,3,700,Example,1,987
7,3,800,Example,0,1790
7,3,800,Example,1,1331
7,3,900,Example,0,2319
7,3,900,Example,1,2378
7,3,1000,Example,0,3133
7,3,1000,Example,1,2951
7,3,1100,Example,0,3862
7,3,1100,Example,1,3900
7,3,1200,Example,0,4409
7,3,1200,Example,1,4557
7,3,1300,Example,0,5266
7,3,1300,Example,1,4932
7,3,1400,Example,0,5039
7,3,1400,Example,1,4758
7,3,1500,Example,0,4480
7,3,1500,Example,1,4594
7,3,1600,Example,0,4402
7,3,1600,Example,1,4418
7,3,1700,Example,0,4283
7,3,1700,Example,1,4277
7,3,1800,Example,0,4136
7,3,1800,Example,1,3899
7,3,1900,Example,0,3224
7,3,1900,Example,1,3305
7,3,2000,Example,0,2517
7,3,2000,Example,1,2530
7,3,2100,Example,0,1775
7,3,2100,Example,1,1980
7,3,2200,Example,0,1188
7,3,2200,Example,1,1499
7,3,2300,Example,0,752
7,3,2300,Example,1,1071
1,3,0,Example,0,346
1,3,0,Example,1,900
1,3,100,Example,0,176
1,3,100,Example,1,274
1,3,200,Example,0,171
1,3,200,Example,1,168
1,3,300,Example,0,361
1,3,300,Example,1,180
1,3,400,Example,0,1063
1,3,400,Example,1,384
1,3,500,Example,0,1687
1,3,500,Example,1,1117
1,3,600,Example,0,3284
1,3,600,Example,1,3568
1,3,700,Example,0,6217
1,3,700,Example,1,4985
1,3,800,Example,0,5961
1,3,800,Example,1,4291
1,3,900,Example,0,4959
1,3,900,Example,1,5077
1,3,1000,Example,0,4418
1,3,1000,Example,1,3882
1,3,1100,Example,0,4124
1,3,1100,Example,1,3907
1,3,1200,Example,0,4146
1,3,1200,Example,1,4119
1,3,1300,Example,0,4353
1,3,1300,Example,1,4342
1,3,1400,Example,0,4350
