day,month,time,location,direction,volume
3,4,700,Example,0,6217
3,4,700,Example,1,5427
3,4,800,Example,0,6218
3,4,800,Example,1,5238
3,4,900,Example,0,4822
3,4,900,Example,1,4630
3,4,1000,Example,0,4547
3,4,1000,Example,1,4466
3,4,1100,Example,0,4585
3,4,1100,Example,1,4363
3,4,1200,Example,0,4575
3,4,1200,Example,1,4678
3,4,1300,Example,0,4836
3,4,1300,Example,1,4840
3,4,1400,Example,0,5114
3,4,1400,Example,1,4989
3,4,1500,Example,0,5460
3,4,1500,Example,1,5331
3,4,1600,Example,0,6363
3,4,1600,Example,1,6605
3,4,1700,Example,0,6367
3,4,1700,Example,1,6459
3,4,1800,Example,0,5486
3,4,1800,Example,1,5520
3,4,1900,Example,0,3990
3,4,1900,Example,1,4093
3,4,2000,Example,0,2860
3,4,2000,Example,1,2924
3,4,2100,Example,0,2200
3,4,2100,Example,1,2389
3,4,2200,Example,0,1536
3,4,2200,Example,1,1897
3,4,2300,Example,0,1039
3,4,2300,Example,1,1440
4,4,0,Example,0,498
4,4,0,Example,1,1098
4,4,100,Example,0,243
4,4,100,Example,1,511
4,4,200,Example,0,238
4,4,200,Example,1,239
4,4,300,Example,0,503
4,4,300,Example,1,270
4,4,400,Example,0,1040
4,4,400,Example,1,454
4,4,500,Example,0,1528
4,4,500,Example,1,1043
4,4,600,Example,0,3322
4,4,600,Example,1,3417
4,4,700,Example,0,6026
4,4,700,Example,1,5201
4,4,800,Example,0,5601
4,4,800,Example,1,5109
4,4,900,Example,0,4852
4,4,900,Example,1,4514
4,4,1000,Example,0,4780
4,4,1000,Example,1,4511
4,4,1100,Example,0,4627
4,4,1100,Example,1,4615
4,4,1200,Example,0,4981
4,4,1200,Example,1,4927
4,4,1300,Example,0,5145
4,4,1300,Example,1,5394
4,4,1400,Example,0,5266
4,4,1400,Example,1,5476
4,4,1500,Example,0,5697
4,4,1500,Example,1,5851
4,4,1600,Example,0,6334
4,4,1600,Example,1,6569
4,4,1700,Example,0,6203
4,4,1700,Example,1,6374
4,4,1800,Example,0,5313
4,4,1800,Example,1,4907
4,4,1900,Example,0,4032
4,4,1900,Example,1,3888
4,4,2000,Example,0,2904
4,4,2000,Example,1,2976
4,4,2100,Example,0,2413
4,4,2100,Example,1,2487
4,4,2200,Example,0,1634
4,4,2200,Example,1,1899
4,4,2300,Example,0,1180
4,4,2300,Example,1,1351
5,4,0,Example,0,646
5,4,0,Example,1,1145
5,4,100,Example,0,317
5,4,100,Example,1,662
5,4,200,Example,0,285
5,4,200,Example,1,267
5,4,300,Example,0,513
5,4,300,Example,1,317
5,4,400,Example,0,1027
5,4,400,Example,1,454
5,4,500,Example,0,1366
5,4,500,Example,1,927
5,4,600,Example,0,2463
5,4,600,Example,1,2279
5,4,700,Example,0,3751
5,4,700,Example,1,3311
5,4,800,Example,0,3650
5,4,800,Example,1,3439
5,4,900,Example,0,3694
5,4,900,Example,1,3591
5,4,1000,Example,0,4171
5,4,1000,Example,1,4366
5,4,1100,Example,0,4719
5,4,1100,Example,1,4995
5,4,1200,Example,0,5174
5,4,1200,Example,1,5748
5,4,1300,Example,0,5341
5,4,1300,Example,1,5699
5,4,1400,Example,0,5384
5,4,1400,Example,1,5739
5,4,1500,Example,0,5296
5,4,1500,Example,1,5600
5,4,1600,Example,0,5228
5,4,1600,Example,1,5301
5,4,1700,Example,0,4451
5,4,1700,Example,1,4614
5,4,1800,Example,0,3868
5,4,1800,Example,1,4145
5,4,1900,Example,0,3158
5,4,1900,Example,1,3319
5,4,2000,Example,0,2345
5,4,2000,Example,1,2539
5,4,2100,Example,0,1838
5,4,2100,Example,1,1975
5,4,2200,Example,0,1381
5,4,2200,Example,1,1468
5,4,2300,Example,0,1021
5,4,2300,Example,1,1291
6,4,0,Example,0,606
6,4,0,Example,1,1194
6,4,100,Example,0,298
6,4,100,Example,1,462
6,4,200,Example,0,219
6,4,200,Example,1,210
6,4,300,Example,0,389
6,4,300,Example,1,199
6,4,400,Example,0,923
6,4,400,Example,1,330
6,4,500,Example,0,1021
6,4,500,Example,1,690
6,4,600,Example,0,1224
6,4,600,Example,1,976
6,4,700,Example,0,1817
6,4,700,Example,1,1393
6,4,800,Example,0,2144
6,4,800,Example,1,1950
6,4,900,Example,0,2730
6,4,900,Example,1,2900
6,4,1000,Example,0,3351
6,4,1000,Example,1,3700
6,4,1100,Example,0,4050
6,4,1100,Example,1,4349
6,4,1200,Example,0,4414
6,4,1200,Example,1,4948
6,4,1300,Example,0,4451
6,4,1300,Example,1,4792
6,4,1400,Example,0,4384
6,4,1400,Example,1,4359
6,4,1500,Example,0,3957
6,4,1500,Example,1,4188
6,4,1600,Example,0,3715
6,4,1600,Example,1,3782
6,4,1700,Example,0,3635
6,4,1700,Example,1,3795
6,4,1800,Example,0,3316
