day,month,time,location,direction,volume
6,10,1900,Example,1,2935
6,10,2000,Example,0,1976
6,10,2000,Example,1,2258
6,10,2100,Example,0,1325
6,10,2100,Example,1,1516
6,10,2200,Example,0,1051
6,10,2200,Example,1,1172
6,10,2300,Example,0,976
6,10,2300,Example,1,1188
7,10,0,Example,0,743
7,10,0,Example,1,1225
7,10,100,Example,0,450
7,10,100,Example,1,885
7,10,200,Example,0,341
7,10,200,Example,1,408
7,10,300,Example,0,497
7,10,300,Example,1,267
7,10,400,Example,0,890
7,10,400,Example,1,365
7,10,500,Example,0,904
7,10,500,Example,1,559
7,10,600,Example,0,908
7,10,600,Example,1,716
7,10,700,Example,0,1377
7,10,700,Example,1,1004
7,10,800,Example,0,1728
7,10,800,Example,1,1459
7,10,900,Example,0,2652
7,10,900,Example,1,2509
7,10,1000,Example,0,3237
7,10,1000,Example,1,3073
7,10,1100,Example,0,3881
7,10,1100,Example,1,3905
7,10,1200,Example,0,4845
7,10,1200,Example,1,4734
7,10,1300,Example,0,5148
7,10,1300,Example,1,5264
7,10,1400,Example,0,5190
7,10,1400,Example,1,4969
7,10,1500,Example,0,4912
7,10,1500,Example,1,4773
7,10,1600,Example,0,4677
7,10,1600,Example,1,4752
7,10,1700,Example,0,4711
7,10,1700,Example,1,4635
7,10,1800,Example,0,4219
7,10,1800,Example,1,4035
7,10,1900,Example,0,3546
7,10,1900,Example,1,3528
7,10,2000,Example,0,2688
7,10,2000,Example,1,2662
7,10,2100,Example,0,1873
7,10,2100,Example,1,1855
7,10,2200,Example,0,1250
7,10,2200,Example,1,1413
7,10,2300,Example,0,765
7,10,2300,Example,1,1243
1,10,0,Example,0,414
1,10,0,Example,1,1130
1,10,100,Example,0,224
1,10,100,Example,1,411
1,10,200,Example,0,202
1,10,200,Example,1,261
1,10,300,Example,0,456
1,10,300,Example,1,226
1,10,400,Example,0,1195
1,10,400,Example,1,456
1,10,500,Example,0,1836
1,10,500,Example,1,1176
1,10,600,Example,0,3567
1,10,600,Example,1,3600
1,10,700,Example,0,6262
1,10,700,Example,1,5476
1,10,800,Example,0,5925
1,10,800,Example,1,4967
1,10,900,Example,0,5461
1,10,900,Example,1,4561
1,10,1000,Example,0,4466
1,10,1000,Example,1,3897
1,10,1100,Example,0,4269
1,10,1100,Example,1,3955
1,10,1200,Example,0,4410
1,10,1200,Example,1,4263
1,10,1300,Example,0,4494
1,10,1300,Example,1,4346
1,10,1400,Example,0,4464
1,10,1400,Example,1,4605
1,10,1500,Example,0,5058
1,10,1500,Example,1,5116
1,10,1600,Example,0,6087
1,10,1600,Example,1,6391
1,10,1700,Example,0,5807
1,10,1700,Example,1,6208
1,10,1800,Example,0,4960
1,10,1800,Example,1,4709
1,10,1900,Example,0,3187
1,10,1900,Example,1,3247
1,10,2000,Example,0,1919
1,10,2000,Example,1,2221
1,10,2100,Example,0,1357
1,10,2100,Example,1,1507
1,10,2200,Example,0,1165
1,10,2200,Example,1,1446
1,10,2300,Example,0,738
1,10,2300,Example,1,944
2,10,0,Example,0,403
2,10,0,Example,1,972
2,10,100,Example,0,221
2,10,100,Example,1,515
2,10,200,Example,0,228
2,10,200,Example,1,256
2,10,300,Example,0,422
2,10,300,Example,1,182
2,10,400,Example,0,1086
2,10,400,Example,1,421
2,10,500,Example,0,1637
2,10,500,Example,1,1080
2,10,600,Example,0,3456
2,10,600,Example,1,3483
2,10,700,Example,0,5946
2,10,700,Example,1,3922
2,10,800,Example,0,6182
2,10,800,Example,1,5796
2,10,900,Example,0,5387
2,10,900,Example,1,4864
2,10,1000,Example,0,4332
2,10,1000,Example,1,4081
2,10,1100,Example,0,4142
2,10,1100,Example,1,4032
2,10,1200,Example,0,4264
2,10,1200,Example,1,3960
2,10,1300,Example,0,4344
2,10,1300,Example,1,4298
2,10,1400,Example,0,4574
2,10,1400,Example,1,4524
2,10,1500,Example,0,5132
2,10,1500,Example,1,5082
2,10,1600,Example,0,6015
2,10,1600,Example,1,5921
2,10,1700,Example,0,5934
2,10,1700,Example,1,6272
2,10,1800,Example,0,5182
2,10,1800,Example,1,5161
2,10,1900,Example,0,3575
2,10,1900,Example,1,3619
2,10,2000,Example,0,2295
2,10,2000,Example,1,2639
2,10,2100,Example,0,1805
2,10,2100,Example,1,2078
2,10,2200,Example,0,1409
2,10,2200,Example,1,1788
2,10,2300,Example,0,967
2,10,2300,Example,1,1107
3,10,0,Example,0,530
3,10,0,Example,1,862
3,10,100,Example,0,253
3,10,100,Example,1,613
3,10,200,Example,0,234
3,10,200,Example,1,294
3,10,300,Example,0,476
3,10,300,Example,1,276
3,10,400,Example,0,1077
3,10,400,Example,1,538
3,10,500,Example,0,1570
3,10,500,Example,1,1017
3,10,600,Example,0,3331
3,10,600,Example,1,3410
3,10,700,Example,0,5452
3,10,700,Example,1,5419
3,10,800,Example,0,5745
3,10,800,Example,1,4894
3,10,900,Example,0,5294
3,10,900,Example,1,4789
3,10,1000,Example,0,4646
3,10,1000,Example,1,4051
3,10,1100,Example,0,4278
3,10,1100,Example,1,4160
3,10,1200,Example,0,4451
3,10,1200,Example,1,4262
3,10,1300,Example,0,4677
3,10,1300,Example,1,4602
3,10,1400,Example,0,4794
3,10,1400,Example,1,4750
3,10,1500,Example,0,5270
3,10,1500,Example,1,5453
3,10,1600,Example,0,6068
3,10,1600,Example,1,6405
3,10,1700,Example,0,5891
3,10,1700,Example,1,5916
3,10,1800,Example,0,5253
3,10,1800,Example,1,5214
3,10,1900,Example,0,3879
3,10,1900,Example,1,3736
3,10,2000,Example,0,2519
3,10,2000,Example,1,2803
3,10,2100,Example,0,1991
3,10,2100,Example,1,2351
3,10,2200,Example,0,1344
3,10,2200,Example,1,1712
3,10,2300,Example,0,851
3,10,2300,Example,1,1025
4,10,0,Example,0,513
4,10,0,Example,1,897
4,10,100,Example,0,221
4,10,100,Example,1,650
4,10,200,Example,0,235
4,10,200,Example,1,213
4,10,300,Example,0,463
4,10,300,Example,1,195
4,10,400,Example,0,1014
4,10,400,Example,1,457
4,10,500,Example,0,1489
4,10,500,Example,1,1052
4,10,600,Example,0,3462
4,10,600,Example,1,3440
4,10,700,Example,0,6156
4,10,700,Example,1,5650
4,10,800,Example,0,6040
4,10,800,Example,1,5138
4,10,900,Example,0,5146
4,10,900,Example,1,4801
4,10,1000,Example,0,4839
4,10,1000,Example,1,4013
4,10,1100,Example,0,4474
4,10,1100,Example,1,4247
4,10,1200,Example,0,4518
4,10,1200,Example,1,4362
4,10,1300,Example,0,4674
4,10,1300,Example,1,4602
4,10,1400,Example,0,4773
4,10,1400,Example,1,4774
4,10,1500,Example,0,5358
4,10,1500,Example,1,5536
4,10,1600,Example,0,6324
4,10,1600,Example,1,6730
4,10,1700,Example,0,6087
